last_name,links,first_name,valid_to,district_id,chamber_type,city,valid_from,name_formal,party,id,district_sk,state,chamber_id,gov_type,num_officials,official_sk
Perry,#,Clayton,2019-06-01 00:00:00+00,10,LOWER,San Antonio,2017-06-01 00:00:00+00,San Antonio City Council,,195931,760781,TX,1560,LOCAL,1,168377
Dutton,#,Harold,2019-01-08 00:00:00+00,142,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,193233,760096,TX,2661,STATE,1,568
Gutierrez,#,Roland,0001-01-02 00:00:00+00,000000000003,LOWER,San Antonio,0001-01-01 00:00:00+00,San Antonio City Council,,2837,998,TX,1560,LOCAL,0,2837
Balli,#,Roberto,2020-12-01 00:00:00+00,8,LOWER,Laredo,2016-12-01 00:00:00+00,Laredo City Council,,196480,858989,TX,4142,LOCAL,1,170651
Chadis,#,Juan,2020-05-15 00:00:00+00,1,LOWER,Lubbock,2016-06-25 00:00:00+00,Lubbock City Council,,200865,858564,TX,4622,LOCAL,1,174846
Johnson,#,Gregory,2020-05-30 00:00:00+00,At Large,LOWER,Killeen,2016-05-18 00:00:00+00,Killeen City Council,,201688,858489,TX,4522,LOCAL,1,174059
Bivens,#,Gyna,2019-06-01 00:00:00+00,5,LOWER,Fort Worth,2013-06-03 00:00:00+00,Fort Worth City Council,,181281,758026,TX,4217,LOCAL,1,54422
Fleming,#,Shirley,2019-05-31 00:00:00+00,1,LOWER,Killeen,2017-05-19 00:00:00+00,Killeen City Council,,201685,859032,TX,4522,LOCAL,1,174060
Kleinman,#,Lee,2019-06-01 00:00:00+00,11,LOWER,Dallas,2013-06-03 00:00:00+00,Dallas City Council,,201457,758054,TX,4287,LOCAL,1,54259
Beck,#,Marva ,2013-01-08 00:00:00+00,000000000057,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,599,5817,TX,2661,STATE,0,599
Harrison,#,Don,2019-07-01 00:00:00+00,3,LOWER,Pasadena,2017-07-01 00:00:00+00,Pasadena City Council,,176913,858660,TX,3350,LOCAL,1,173585
Bernal,192925,Diego,2013-06-01 00:00:00+00,000000000001,LOWER,San Antonio,2011-06-01 00:00:00+00,San Antonio City Council,,53523,445,TX,1560,LOCAL,0,17728
Legler,#,Ken,2012-06-01 00:00:00+00,000000000144,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,19582,5894,TX,2661,STATE,0,17922
Farney,#,Marsha,2015-01-05 00:00:00+00,000000000020,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56737,754669,TX,2661,STATE,0,28869
Nelson,#,Jane,2021-01-12 00:00:00+00,000000000012,UPPER,,2013-01-08 00:00:00+00,The Senate of Texas,Republican,195311,754811,TX,2664,STATE,1,5631
Peña,#,Aaron,2013-01-08 00:00:00+00,000000000040,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,16144,5912,TX,2661,STATE,0,16144
Espino,#,Salvador,2013-06-03 00:00:00+00,000000000002,LOWER,Fort Worth,2009-05-01 00:00:00+00,Fort Worth City Council,,74018,665,TX,4217,LOCAL,0,9841
Flores,#,Carlos,2019-06-01 00:00:00+00,2,LOWER,Fort Worth,2017-06-02 00:00:00+00,Fort Worth City Council,,181277,758021,TX,4217,LOCAL,1,168318
Dutton,#,Harold,2013-01-08 00:00:00+00,000000000142,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,568,5847,TX,2661,STATE,0,568
Uresti,#,Tomas,2019-01-08 00:00:00+00,118,LOWER,,2017-01-10 00:00:00+00,Texas House of Representatives,Democrat,197452,760072,TX,2661,STATE,1,140590
Gallego,#,Pete,2013-01-08 00:00:00+00,000000000074,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Democrat,13474,5887,TX,2661,STATE,0,13474
Koop,53104,Linda,2019-01-08 00:00:00+00,102,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,192702,760056,TX,2661,STATE,1,6494
Martin,#,Dave,2020-01-02 00:00:00+00,E,LOWER,Houston,2013-01-02 00:00:00+00,Houston City Council,,181475,2982,TX,2814,LOCAL,1,23211
Kacal,#,Kyle,2015-01-05 00:00:00+00,000000000012,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56761,754661,TX,2661,STATE,0,28292
Aycock,#,Jimmie,2015-01-05 00:00:00+00,000000000054,LOWER,,2013-01-08 00:00:00+00,Texas House of Representatives,Republican,56583,754703,TX,2661,STATE,0,15931
Deshotel,#,Joseph,2019-01-08 00:00:00+00,22,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Democrat,193488,759976,TX,2661,STATE,1,9918
VACANT,#,VACANT,2014-08-14 00:00:00+00,2,LOWER,San Antonio,2014-07-22 00:00:00+00,San Antonio City Council,,88465,760785,TX,1560,LOCAL,1,88465
Huffines,#,Don,2019-01-08 00:00:00+00,000000000016,UPPER,,2015-01-13 00:00:00+00,The Senate of Texas,Republican,195315,754815,TX,2664,STATE,1,82176
Doggett,#,Lloyd,2013-01-03 00:00:00+00,000000000025,LOWER,,2011-01-03 00:00:00+00,United States House of Representatives,Democrat,9146,1865,TX,4507,NATIONAL,0,9146
Turner,#,Scott,2017-01-10 00:00:00+00,33,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,112237,759987,TX,2661,STATE,1,28528
Capriglione,#,Giovanni,2019-01-08 00:00:00+00,98,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,200519,760052,TX,2661,STATE,1,28615
Smithee,#,John,2013-01-08 00:00:00+00,000000000086,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,12169,5870,TX,2661,STATE,0,12169
Huffman,#,Shona,2019-05-21 00:00:00+00,At Large,LOWER,Frisco,2016-05-17 00:00:00+00,Frisco City Council,,174495,858529,TX,3655,LOCAL,1,171596
Simpson,#,David,2017-01-10 00:00:00+00,7,LOWER,,2015-01-05 00:00:00+00,Texas House of Representatives,Republican,112277,759961,TX,2661,STATE,1,7048
Morris,#,Deborah,2020-05-22 00:00:00+00,2,LOWER,Garland,2018-05-15 00:00:00+00,Garland City Council,,200291,858771,TX,3096,LOCAL,1,187102
Bagheri,#,Sara,2018-05-15 00:00:00+00,At Large,LOWER,Denton,2016-05-31 00:00:00+00,Denton City Council,,200981,858599,TX,4530,LOCAL,1,174127
White,#,James ,2013-01-08 00:00:00+00,000000000012,LOWER,,2011-01-04 00:00:00+00,Texas House of Representatives,Republican,4103,5888,TX,2661,STATE,0,4103
Bailey,#,Kevin,2009-01-06 00:00:00+00,000000000140,LOWER,,0001-01-01 00:00:00+00,Texas House of Representatives,Democrat,11296,5844,TX,2661,STATE,0,11296
